date,areaType,areaCode,areaName,metric,age,deaths,rollingRate,rollingSum
"2020-05-05",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",366,21.6,2914
"2020-05-05",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",26,0.4,158
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",1,0.2,7
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0.1,3
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",2,0.2,6
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0.1,4
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",1,0.2,7
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",1,0.6,21
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",5,1,39
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",10,2,74
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",9,3.1,95
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",17,6.3,177
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",30,9.7,269
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",54,21.7,422
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",66,42.3,609
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",97,77.5,682
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",119,147.7,764
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",392,22.4,3018
"2020-05-04",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",20,0.4,161
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0.3,9
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,1
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0.1,2
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",1,0.1,3
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0.2,6
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",1,0.1,5
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0.3,9
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",4,0.6,24
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",3,1.3,50
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",4,2.1,76
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",7,3.1,98
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",18,7,197
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",37,10,278
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",51,22.8,442
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",80,44,633
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",84,77.5,682
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",97,147.1,761
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",374,23,3091
"2020-05-03",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",13,0.4,185
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",3,0.4,13
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,1
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0.1,2
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",1,0.1,2
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0.2,7
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",1,0.2,6
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",3,0.4,13
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",1,0.8,30
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",4,1.4,53
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",10,2.2,82
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",13,3.1,97
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",19,7.9,222
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",51,10.4,288
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",51,23.8,462
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",74,45.5,655
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",100,82.7,728
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",95,153.1,792
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",403,24.1,3244
"2020-05-02",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",23,0.5,209
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",2,0.3,10
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,1
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0.1,2
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,1
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0.2,7
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",1,0.2,8
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",2,0.3,10
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",3,0.9,34
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",3,1.5,59
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",7,2.4,88
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",15,3.1,96
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",38,8.6,241
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",32,10.7,297
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",70,25.6,497
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",89,48.1,692
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",102,83.3,733
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",116,155.6,805
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",462,25,3361
"2020-05-01",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",18,0.5,220
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0.3,11
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,1
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0.1,2
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,1
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",1,0.2,8
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",1,0.2,9
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0.3,10
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",3,0.9,32
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",11,1.7,66
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",14,2.7,100
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",18,3,94
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",26,8.6,240
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",39,11.6,323
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",66,26.3,511
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",105,50.6,728
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",95,84.5,743
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",103,159.7,826
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",452,25.7,3465
"2020-04-30",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",30,0.6,240
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",1,0.6,20
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,1
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0.1,2
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",1,0,1
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",2,0.2,7
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0.3,10
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",1,0.6,19
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",1,1,37
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",9,1.6,62
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",13,3.1,112
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",15,3.3,103
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",34,8.7,243
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",37,12.3,343
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",62,27.2,528
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",92,50.1,722
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",98,87.7,772
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",127,162.8,842
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",465,26.4,3553
"2020-04-29",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",28,0.6,271
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0.7,24
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,1
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0.1,2
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,1
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",1,0.2,8
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0.3,10
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0.7,23
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",8,1.1,42
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",4,1.7,65
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",16,3.6,133
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",18,3.6,111
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",25,9.2,256
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",43,13.1,363
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",68,28.3,550
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",103,52.6,758
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",106,90.1,793
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",107,162,838
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",470,27.2,3669
"2020-04-28",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",29,0.7,309
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",3,0.9,31
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",1,0,1
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",2,0.1,2
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0.1,2
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",2,0.2,8
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",1,0.3,12
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",3,0.9,30
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",4,1,37
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",16,2.1,82
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",12,3.8,138
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",12,3.8,118
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",37,9.8,275
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",39,13.8,383
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",74,28.4,551
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",90,54.4,783
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",97,92.2,811
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",116,168.4,871
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",465,28.2,3792
"2020-04-27",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",44,0.8,343
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",4,0.9,29
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,1
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,1
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0.1,3
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",1,0.2,7
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",2,0.3,13
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",4,0.8,28
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",10,1.1,41
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",6,2.1,82
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",10,4.2,153
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",6,4.2,131
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",43,10.1,283
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",47,14.9,415
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",71,29.1,565
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",102,58.1,836
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",130,96.2,846
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",128,169.5,877
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",527,29.4,3953
"2020-04-26",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",37,0.8,358
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0.8,26
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,1
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,1
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0.1,4
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0.2,8
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",3,0.3,11
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0.7,25
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",5,1,38
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",10,2.3,90
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",16,4.5,165
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",12,4.7,146
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",38,10.7,298
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",60,15.1,419
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",86,30,583
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",111,60.1,865
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",105,97.5,858
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",108,172.6,893
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",520,30.2,4062
"2020-04-25",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",34,0.9,369
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",3,0.8,28
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,1
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0.1,2
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0.2,7
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",1,0.3,10
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",2,0.2,9
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",2,0.8,27
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",1,1.1,42
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",10,2.3,91
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",19,4.8,177
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",13,4.8,148
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",37,11,309
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",58,15,418
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",84,30.9,600
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",125,62.6,902
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",112,102.2,899
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",137,176.9,915
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",566,31.1,4191
"2020-04-24",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",38,0.9,394
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",9,0.9,30
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,1
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0.1,2
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0.2,9
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0.3,10
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",2,0.2,7
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",9,0.9,30
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",8,1.4,52
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",7,2.5,98
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",26,4.9,181
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",27,5.6,174
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",29,11.8,330
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",59,15.6,433
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",83,31.7,615
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",99,64,922
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",124,106.4,936
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",119,174,900
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",540,32,4310
"2020-04-23",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",61,1,420
"2020-04-22",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",5,0.7,24
"2020-04-22",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,1
"2020-04-22",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-04-22",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0.1,2
"2020-04-22",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",1,0.3,10
"2020-04-22",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",3,0.3,12
"2020-04-22",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0.1,5
