date,areaType,areaCode,areaName,metric,age,cases,rollingRate,rollingSum
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",1,0.1,1
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",1,0,1
"2020-02-21",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-20",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-19",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-18",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,1
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-17",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",0,0,1
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,1
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-16",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",0,0,1
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,1
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0,1
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-15",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",0,0,2
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,1
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0.1,4
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,1
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-14",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",0,0,6
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,1
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0.1,4
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,1
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-13",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",0,0,6
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,1
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0.1,4
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,1
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-12",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",0,0,6
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",1,0,1
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0.1,5
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,1
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-11",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",1,0,7
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",0,0.1,5
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,1
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",0,0,6
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",1,0.1,5
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",0,0,1
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",0,0,0
"2020-02-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",1,0,6
"2020-02-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",0,0,0
